team_id_master,team,state,gender,age_group,component_id,component_size,degree
a21a405fd930,Union KC Jr Elite B15 MO Red,MO,M,U11,0,23630,6
491e75db7344,Lonestar 15B Excellence Nth,TX,M,U11,0,23630,8
8d2c8768ed4e,Force FC 15B Blue,TX,M,U11,0,23630,8
b99dee8be58a,Liga Tlaxlti,WA,M,U11,0,23630,5
c579ae6ec8ba,Tupelo Futbol Club 2015 Boys Blue,MS,M,U11,0,23630,5
b12a394629fd,Texas Lightning 15 Boys TX2 - Christe,TX,M,U11,0,23630,9
27a21b8702de,BSSA Tsunami 2015,MO,M,U11,0,23630,7
37ba4ddd0764,Elmont Johan Juniors,NY,M,U11,0,23630,5
c98cf99bc8fa,DMSC 2015 Boys Red,IA,M,U11,0,23630,7
6714fb88bcf3,2015 Chicago Rush Oswego Boys Premier,IL,M,U11,0,23630,7
7ccc0f4dd540,LA Monsters/Wilmington Juniors B15,CA,M,U11,0,23630,4
2ad82973357a,Lancers,PA,M,U11,0,23630,5
ef1aa53c00ad,2015 Selects,MI,M,U11,0,23630,6
e69d6d36f4af,CFSC 2015 Boys D2,OH,M,U11,0,23630,6
d36ce5d01a27,Avalanche B15 Black WE,UT,M,U11,0,23630,6
78fddb303b42,DEFC U10,KS,M,U11,0,23630,6
118fb65eb33c,HV United B15 Black,UT,M,U11,0,23630,7
7aaf7e24302e,Paris Saint-Germain Academy Houston 2015 West White,TX,M,U11,0,23630,7
1fdb9a13f0e4,OSUB15Black,OH,M,U11,0,23630,5
1bf6f8f52f79,Stellar FC 2016/2015B,TX,M,U11,0,23630,6
d4db766d9323,KH PreElite Murfreesboro B15-1,TN,M,U11,0,23630,7
7496c5c9d472,York U10 Boys White 24/25,ME,M,U11,0,23630,8
252d2dfe20d0,ESC ACADEMY 2015 BOYS ORANGE,OK,M,U11,0,23630,6
4fe107691382,TSF IA 2015 BOYS BLUE,NJ,M,U11,0,23630,6
0ff2ac637cf4,Dickinson SC U9/10 Boys Orange,ND,M,U11,0,23630,9
0532f53195ff,PAL United Boys 2015,CA,M,U11,0,23630,4
16de5051787f,MUSC 2015 (2) Boys,WV,M,U11,0,23630,6
b9a477155a55,Gt18 B15,TX,M,U11,0,23630,3
897eecf4447c,Lonestar 15B Integrity Nth,TX,M,U11,0,23630,9
128329bb1a74,SAFC BU11 Blue F25,CT,M,U11,0,23630,7
bd9d6ac3ab17,*FC Wisconsin 11UB Pre-ECNL Black,WI,M,U11,0,23630,6
7cce7e180f68,West Kendall U10 Boys,FL,M,U11,0,23630,6
5368ec95ddad,Atomic Athletics 15B - AC,UT,M,U11,0,23630,7
14feec1d03cc,Boys 2015 White - East 5,OH,M,U11,0,23630,6
fa2983285d84,Wells U10 Boys 24/25 Spring,ME,M,U11,0,23630,6
8776c03ad7ee,Tournament Time - Atlas,NY,M,U11,0,23630,4
74bd7f489534,SFC 2015B,TN,M,U11,0,23630,8
b698ecfb4b17,OK Energy FC 15B White,OK,M,U11,0,23630,6
602104558248,APYSL U10 Boys Knights,NY,M,U11,0,23630,7
2292311af68b,Pittsburgh Football Club 2015 Boys,PA,M,U11,0,23630,6
4a0d94da142a,Sting CC B15 Yanez,TX,M,U11,0,23630,3
999e8d733ab7,Cascade FC B15B,WA,M,U11,0,23630,6
bcdb03f29414,Boerne Soccer Club 2018B J3,TX,M,U11,0,23630,6
2dd8100dd81e,OYSC West 15B,CA,M,U11,0,23630,4
df488b8e7d79,Hurricanes 2015B,TX,M,U11,0,23630,6
d2cdd2fc9e0d,Avanti SA Pre ECNL B15 Chavez,TX,M,U11,0,23630,8
a9f9d92226b2,Sporting CT GVSA 2015 Boys,CT,M,U11,0,23630,6
3692715faa99,CES - Soccer USA 2015,FL,M,U11,0,23630,7
dc280bcf57d4,AFC Union B 2015 Navy,WI,M,U11,0,23630,6
024a806967a0,Legends 2016 Black,TN,M,U11,0,23630,9
bd0f0cbb9dc9,Spartans B15,CA,M,U11,0,23630,5
4cadb7401a9d,Leander FC 2015 B Gray,TX,M,U11,0,23630,7
84165b3a205d,SD Madrid Elite B2015 MFA Los Angeles,CA,M,U11,0,23630,4
2d28aecfdf7b,FC Dallas Youth Pre-ECNL B15 Gomez,TX,M,U11,0,23630,4
8a88ab29b7d4,Hillsboro Rush 15B Pre-MLS Next,OR,M,U11,0,23630,3
84e05d054c6c,FRAM B15 EA2,CA,M,U11,0,23630,4
912f127f3110,Carmel FC 2015B Gray,IN,M,U11,0,23630,6
8022f9924bd9,Libertyville FC 1974 Select-15 Boys 1,IL,M,U11,0,23630,6
cd1efe1e14dc,DCG 2015B Red Select,IA,M,U11,0,23630,7
f4f8454de43f,Kazzanova FC las vegas Nv (2015),NV,M,U11,0,23630,6
01e6ab96a0b1,Oranje FC '15/16 Boys,TX,M,U11,0,23630,9
dc7737e54621,Washington Rush Select B15 Rush,WA,M,U11,0,23630,6
7bac15a843bf,MORTEGA Rayados Pflugerville 2015/16,TX,M,U11,0,23630,7
fa24d40254e2,Braves,IL,M,U11,0,23630,6
336ade27c88b,15B Black - Summer Select,PA,M,U11,0,23630,7
43c7416a66d4,VCF Houston Blue STXCL EC B15,TX,M,U11,0,23630,6
fe9958c22a3a,Alliance FC '15 Pre-Academy Boys,MO,M,U11,0,23630,5
81b8893c0284,BLMFLD-B11GB-Budko,NJ,M,U11,0,23630,8
e59e24899499,VCF Academy 2015B Orange,TX,M,U11,0,23630,6
a1221f8cf5e8,2015 CTC PALAU,FL,M,U11,0,23630,6
7f9bc27f5f58,2015 Competitive Team,CA,M,U11,0,23630,4
c6942c5b7317,Hawaii Soccer Academy 2015 Boys Black,HI,M,U11,0,23630,7
99dc86c59797,Rangers,NM,M,U11,0,23630,6
29545819492a,LTE 15B Atletico,TX,M,U11,0,23630,8
bd1062a0e521,Pride SC Predators B15,CO,M,U11,0,23630,6
ed0adea3d57b,HCSC Surge,SD,M,U11,0,23630,8
8301e9e98920,Magic Soccer FC 15B Black - Team ID: 09B1189,ND,M,U11,0,23630,2
3b92cda3061e,Pacesetter SC Boys 2016 Black 24-25,OH,M,U11,0,23630,8
abec9741fabf,Woodlands 15B Grey,TX,M,U11,0,23630,6
c49d5f4759bd,Wilmette Wings 2015 Blue Boys,IL,M,U11,0,23630,6
4e8ca7dfc9b7,FC Stars SDA 2015 Connolly Boys,MA,M,U11,0,23630,3
519b447eeb37,DMSC 2015 Boys Blue,IA,M,U11,0,23630,7
d6cea55ebb6f,Academy West 2015 (BU10),NY,M,U11,0,23630,6
5628757667a7,Water Futbol Farm,CA,M,U11,0,23630,4
8f2f37a0edd1,Cushman,FL,M,U11,0,23630,6
59205ea450d9,Central Coast United SC South B2015 Green,CA,M,U11,0,23630,4
5d7d99e4aedc,LKF 2015B CHARACTER,WI,M,U11,0,23630,7
2aaeb9e6f2b0,AFC Union B 2015 Red,WI,M,U11,0,23630,7
f489afa335de,2015,CO,M,U11,0,23630,7
d21c57a84e3c,Western Ohio United B15/16,OH,M,U11,0,23630,3
8929a33e09b9,Team Chicago 2015 Boys Futures I,IL,M,U11,0,23630,7
fd5109b0938c,Capo FC - B15 Blue,CA,M,U11,0,23630,3
6011c79270f7,RU RED PREMIER BP B15,VA,M,U11,0,23630,6
745225b8beec,Eclipse 2015 Pre-ECNL Darien Boys,IL,M,U11,0,23630,7
4c4142f75eb5,SIFC B15 Pre ECNL,IN,M,U11,0,23630,6
95b2f97f4358,Sound FC B15 C,WA,M,U11,0,23630,5
d270c334a2f0,Chargers TPA PreMLS B2015 (U11),FL,M,U11,0,23630,4
57387e3e83c4,Seattle United NW B15 Blue,WA,M,U11,0,23630,3
6ad3dfdc8601,Montclair-B11EB-Fels,NJ,M,U11,0,23630,6
356b229cf0d5,Armada FC 15B Red,TN,M,U11,0,23630,5
67a6049cbd31,Toritos 2015,IL,M,U11,0,23630,5
4e2df0ffb776,Spokane Legacy SA - B2015 Vela,WA,M,U11,0,23630,6
96b3327a73ba,2015 Boys Red 1,MN,M,U11,0,23630,5
678f98fc09bd,Aztecas,CA,M,U11,0,23630,4
092cf38d3ea9,Magnus Football Club B15,CA,M,U11,0,23630,6
e3d8f2edffb7,2015/16 Boys Green,ME,M,U11,0,23630,5
faf57025e74f,Mission Boys 2015 Extra,CA,M,U11,0,23630,4
5a05081045a2,2015B White,CO,M,U11,0,23630,5
12a382aca0de,Glacier Surf 2015/16 Boys WHITE,MT,M,U11,0,23630,6
08a4dea00b1a,Chicago City SC 2015 Boys III,IL,M,U11,0,23630,5
18abfbe2430d,Gremio FC Utah B15,UT,M,U11,0,23630,6
ce766a84df8b,Warriors-B11D-Stratton,NJ,M,U11,0,23630,6
45a9e66f9e9e,15B PSG,TX,M,U11,0,23630,7
188c459b8ec2,CITY SC MV B15 GOLD,CA,M,U11,0,23630,7
1f5188a36c4b,Clarksville SC B2015 Maroon,TN,M,U11,0,23630,6
eb6a566e698e,Cottontown United 15 Boys,AL,M,U11,0,23630,4
cea86f747f4b,Chicago City-Pumas 2015,IL,M,U11,0,23630,7
ded0e7962cdd,MSC U9/10 Boys,ND,M,U11,0,23630,3
a002b7229b8d,Stones River FC 2015 Boys Red,TN,M,U11,0,23630,3
aabe4054e5ce,River Mountain B15,UT,M,U11,0,23630,4
40493e06080b,Clippers 15,NY,M,U11,0,23630,7
63dff22fe88f,2015 Haverford Vipers,PA,M,U11,0,23630,4
207a402acdce,USC Tornadoes 15M,PA,M,U11,0,23630,6
0831c7f768bd,Rush Academy Pen B2015 DA,VA,M,U11,0,23630,4
4d70206dab49,Latinos Soccer Club 15/16B,CA,M,U11,0,23630,3
04da6f44e140,DCSC West White B15,MD,M,U11,0,23630,6
7636205ca96c,TPSC 2015B,TX,M,U11,0,23630,5
78f469c988b8,Culpeper SC 2015 Boys,VA,M,U11,0,23630,8
cd12695cb4a7,Kitsap Alliance FC B 2015 White,WA,M,U11,0,23630,4
03371b6a359c,FC Dutchmen Rising 2015 boys CDYSL,NY,M,U11,0,23630,8
0d81f3b4c579,Hereford 2015 Boys Gold,MD,M,U11,0,23630,7
4c165c76dcdd,Robles B2015 TriCampeon,CA,M,U11,0,23630,7
483c68aac3e3,Eagles.S.A 2015,MA,M,U11,0,23630,4
226362c0aa4b,SOCA u10 Boys Jamboree White,AL,M,U11,0,23630,4
8b9b5f611dcf,Force FC 15B Gold,TX,M,U11,0,23630,8
1f7241670d96,Columbia Premier SC 15B Black 4,OR,M,U11,0,23630,7
a4cc362a0d59,TYSC U10 Boys Red,CO,M,U11,0,23630,7
ba1713119425,INH 15B Nike Volt,TX,M,U11,0,23630,6
47df3abcd50a,Allen,AZ,M,U11,0,23630,6
f6267cfc1a67,Rapids Scorpions,NM,M,U11,0,23630,5
128245d24ea8,Inter AC 2015 Blue,IL,M,U11,0,23630,5
73603945c008,GC Cosmos B2015 Nighthawks,OH,M,U11,0,23630,6
fd79a96f4c16,Crusader Soccer Academy CYAA Boys 2015,PA,M,U11,0,23630,6
bf62215d7215,Iowa United FC 2015B FCA,IA,M,U11,0,23630,7
1a62e38e58f3,2015 Boys Select Blue,WI,M,U11,0,23630,6
d3d075a66351,USAI Hendricks 2015B Gold,IN,M,U11,0,23630,7
ca559305cad4,Nido Aguila Hobbs,NM,M,U11,0,23630,5
cccbff19c944,LUFC Honey Badgers,VA,M,U11,0,23630,7
afd5147a4704,Prime 2015,TX,M,U11,0,23630,6
208c0d766870,Flechas FC Chicago,IL,M,U11,0,23630,5
ef0944b9407e,B15 Pre EA,WA,M,U11,0,23630,4
bfb708ae69b3,Indy Eleven North 2015B II,IN,M,U11,0,23630,4
ee2759e30cd9,U-11 (2015) San Luis Boys Pre Academy Blue,AZ,M,U11,0,23630,4
ac310c60f643,Omaha-EVO-2015B-Orange,NE,M,U11,0,23630,4
39f3bf01ad7d,Avalanche 15B White DW,UT,M,U11,0,23630,6
17c14ac38d6d,Eastern Strom 2015,NY,M,U11,0,23630,4
94a308a40265,Mini-Miami Inter,OK,M,U11,0,23630,7
a8a6b0a7503e,Southwest KS United FC 15/16B,KS,M,U11,0,23630,6
303263ae49fb,RYSA-B10XB-Ruberto,NJ,M,U11,0,23630,4
121b70b23beb,11UB C Barr/BYSA 12 Piper Holland,RI,M,U11,0,23630,8
d67c5f1fd549,Norton ASC (2015) South DD,OH,M,U11,0,23630,6
0f16ab45623e,NSC U10 Lischner,PA,M,U11,0,23630,3
102139e8a8b9,LFCIA Utah 15B Premier,UT,M,U11,0,23630,7
1b7f0eb9ca57,WASA Grizzly United 2015B White Div 2,OH,M,U11,0,23630,7
8e15cd6c2045,Sporting Revolution fc,CA,M,U11,0,23630,6
3412a4c00939,Lightning 2015 South,CA,M,U11,0,23630,4
0c8c34d75353,CFC 15 Championship,FL,M,U11,0,23630,7
1a0d5cd982e0,Arsenal Youth FC Cape Coral --2015 (Jose),FL,M,U11,0,23630,5
fceec78e9a54,Outlaws Obsidian 2015B,NM,M,U11,0,23630,6
dfbb5e4879ee,WSA 15 Boys (Keck),OK,M,U11,0,23630,4
989dafd0a9e5,11UB R Barr/BYSA 13 Piper Belgium,RI,M,U11,0,23630,7
2c0c214528aa,2015Gold,NV,M,U11,0,23630,7
b47a3c73a442,15B,MD,M,U11,0,23630,6
2cbeea61a0fe,Arsenal Colorado 2015B Red,CO,M,U11,0,23630,6
adcd410dccb8,Skills 2015 Black N/A,MN,M,U11,0,23630,4
d1f14cf188ae,Summer Select White '15 (B),PA,M,U11,0,23630,7
642dff422099,GC 2015B D4 Lopez U10,TX,M,U11,0,23630,6
eb9eaf7d8a03,OK Energy FC 15B Green,OK,M,U11,0,23630,5
4cf7b5be1a5b,FC Lake County 2015 Boys Select 2 Blue,IL,M,U11,0,23630,8
8529fd199aa2,LAFC U10 Boys Comp,NM,M,U11,0,23630,7
dce9ddedac4f,Tournament Time - GA 2015 Boys,NY,M,U11,0,23630,5
3655d3ee9436,Hawaii Rush Mililani 15B,HI,M,U11,0,23630,6
ee4437031c30,Ladera Ranch Premier - Hills,CA,M,U11,0,23630,4
8733b7d744e7,NUFC 2015 Boys,FL,M,U11,0,23630,5
b208fa843a7b,A_Vikings-B10G-Shalem,NJ,M,U11,0,23630,4
f4c992025653,PPP 2015 Gold,PA,M,U11,0,23630,7
9565256fe461,Corrales Commandos Elite,NM,M,U11,0,23630,7
81df8a7e0d5b,Lake Oswego SC 15B White,OR,M,U11,0,23630,7
f1f109b8420c,FC DALLAS RGV 2015 BLUE,TX,M,U11,0,23630,6
c3e88b7a5399,Concorde fire central 2015B Gold,GA,M,U11,0,23630,4
84ab0714b6e9,CC United 2015B Romanitis,IL,M,U11,0,23630,7
661d24041ab6,ISFC 2015 Boys Gray,IN,M,U11,0,23630,7
cf2fec0601f6,731SC 15/16 Yellow,TN,M,U11,0,23630,6
a1d85e754f62,Pride SC Black B15,CO,M,U11,0,23630,7
3bd4f9083545,SF United B15 Tornados,CA,M,U11,0,23630,6
2d1e84d1d44f,Overlea Evolution FC 2015 Boys,MD,M,U11,0,23630,6
1194883e954b,Stafford Revolution 15B Grey,VA,M,U11,0,23630,6
e8070670de09,Wasatch 2015B-AH,UT,M,U11,0,23630,6
f0e9051b3ae4,SCSL MAGIC UNITED U11,UT,M,U11,0,23630,6
dfcf392e4e1e,CVU 2015 Boys Black,VA,M,U11,0,23630,7
bf4f037b219d,CFYSC 2015B Premier White,IL,M,U11,0,23630,7
550e4a260eb9,AJFC 2015 SS,IL,M,U11,0,23630,3
b1dac918054a,NP Elite FC Jets,CA,M,U11,0,23630,6
5e085bd9bd3c,2015 ACE BLACK,WI,M,U11,0,23630,6
c81899ae0bda,Colchester S25 U10B GREY,VT,M,U11,0,23630,5
0f7cc163ebc5,U10 Boys White,VT,M,U11,0,23630,5
e105f11b14a9,Belleville-B11A-Percio,NJ,M,U11,0,23630,6
fcade24dd716,Medina Rangers 2015 U11 Green D2,OH,M,U11,0,23630,5
05e0379a13de,2015 Boys Premier 2,WI,M,U11,0,23630,7
1283f3d83bb4,Tyler SA Cityzens,TX,M,U11,0,23630,6
ec46cedeee18,Revo U11B,FL,M,U11,0,23630,4
3435cb944ecb,Boys 2015 Red - East 3,OH,M,U11,0,23630,6
217bfb50541e,Apex FC 2015 Boys Navy,OR,M,U11,0,23630,3
0c94d6fc3ec3,Palisades Pirates 2015,PA,M,U11,0,23630,4
79db256d5a18,Chicago Empire FC South 2015 Gold Boys,IL,M,U11,0,23630,8
2bc19f8fe26c,TUSC Academy Boys 2015 Red,AL,M,U11,0,23630,8
f76b474b3dcd,Pflugerville FC 15B Grey,TX,M,U11,0,23630,7
3bdfa44d942b,Seattle United B15,WA,M,U11,0,23630,4
668119dac7e9,Fire FC 15B AD,UT,M,U11,0,23630,4
0e96fcb6035b,BRAZAS FC 2015 Boys Gold,AZ,M,U11,0,23630,6
28c77b7b089b,AHFC 15B Blue C,TX,M,U11,0,23630,6
09f69fa968ab,NEFC North Shore Soccer Academy Oceanside Boys 2015,MA,M,U11,0,23630,9
1f748adc514a,AHFC 15B Blue B CF,TX,M,U11,0,23630,6
643546051fb2,Academia Atlas FC Chicago 2015 Boys Select,IL,M,U11,0,23630,7
f07b7e3b139d,TCU 2015 Boys Black,ND,M,U11,0,23630,4
05ccf3fcb4b6,Pittsburgh Riverhounds 2015 Pre ECNL Boys,PA,M,U11,0,23630,3
93af5a5ddd4d,2015 Boys Thunder,MN,M,U11,0,23630,5
b697a63324c7,Hopatcong Goblins,NJ,M,U11,0,23630,4
02ae8e9281a8,Beast,NJ,M,U11,0,23630,4
1680df647893,FC United Sockers,NM,M,U11,0,23630,7
3f624a4d4739,Force FC 15B White,TX,M,U11,0,23630,8
f01c6068b07f,Broadview Heights (BHFC) B15 - Zimmer,OH,M,U11,0,23630,6
05ff213a2e08,AC River 15 Boys,TX,M,U11,0,23630,7
b7be6c4852bd,FC Hurst United 15B US,TX,M,U11,0,23630,7
c2a71be12c31,Green White 2015 Boys Grun,IL,M,U11,0,23630,6
473e6df36fd3,Wellesley Wildcats,MA,M,U11,0,23630,4
7d3bd9559133,SIFC Academy 2015 Boys Adidas,IN,M,U11,0,23630,4
cc3044cd4913,SPORTING BV Pre-MLS Next 15,KS,M,U11,0,23630,4
86410c895e07,Colorado Rush East Zorros 16B Blue,CO,M,U11,0,23630,7
77d1894a200b,Legacy SC 2015 Boys - Select,IL,M,U11,0,23630,6
fac48d63434e,Warriors Soccer Academy TB - 2015A,FL,M,U11,0,23630,3
6e4c37697753,Lonestar 15B Leadership Nth,TX,M,U11,0,23630,8
9632e6310c88,Aggies FC 16B Blue LF,UT,M,U11,0,23630,8
842bbe1a018d,SHSA Patriots,WV,M,U11,0,23630,8
893e84490736,MCFC Santos,TX,M,U11,0,23630,6
c5d7a389de10,Phoenix FC 2015 Boys Red,MD,M,U11,0,23630,7
ac260daf4b58,Ajax FC Naperville 2015 Boys Red 1,IL,M,U11,0,23630,4
ea611c3b5ff6,Soccer Roots CF U10B Navy,VT,M,U11,0,23630,4
7e8474956d7f,Barre Boys 2015,VT,M,U11,0,23630,4
c8014d8adcc0,AHFC 15B Premier 2 W,TX,M,U11,0,23630,3
619a3cacbed8,Virginia Velocity FC U11 Pace,VA,M,U11,0,23630,6
489696b3ce75,Pride SC United B15,CO,M,U11,0,23630,5
dcb6b15de9ea,ALBION SC Boulder County B15 Academy I,CO,M,U11,0,23630,6
816943d71864,WOODBURN FC B15 Premier,OR,M,U11,0,23630,3
f674b707fe28,PSG 15B Red,AZ,M,U11,0,23630,4
8923359bf8f1,Miami International Academy 2015 Elite,FL,M,U11,0,23630,5
a66ac1a99943,Forest Hill Force,MD,M,U11,0,23630,6
6a42a4285018,Coras 2015,OR,M,U11,0,23630,4
906f98143e5a,U11 - Leeman,ME,M,U11,0,23630,8
a0d5b7540817,Wilton B2015 White,CT,M,U11,0,23630,6
4c17df74e12b,Sound FC 2015B,WA,M,U11,0,23630,6
17923e8d610d,BE PRO U11,NV,M,U11,0,23630,6
4afe3a1d637e,Thunderbolts 15B,TX,M,U11,0,23630,8
62c3603128b8,rampage 15B AD,UT,M,U11,0,23630,7
2958efe2299b,Chicago Empire 2015 Blue Boys,IL,M,U11,0,23630,6
55cc8aea0051,Pacific FC,CA,M,U11,0,23630,4
ef18c66a49c8,RFA SS 2015 Boys,NJ,M,U11,0,23630,6
0a724c5a4ba9,BSAB2015RED,OH,M,U11,0,23630,7
a228249642e2,Central Coast FC 15Gray,CA,M,U11,0,23630,4
94b42a3f2cba,CSMYS Manatee Area YSA 2015 Recreational Academy,FL,M,U11,0,23630,7
35f38f0eb7cf,Fortalezza FC,CA,M,U11,0,23630,3
792ae6ec9859,Real Reno,NV,M,U11,0,23630,4
d58ad1cb15ee,EST 2015B Red 1,OR,M,U11,0,23630,3
75cfdeb37c0d,Flyte SC IE B15 EA,CA,M,U11,0,23630,4
e5d746c71a44,SCFC B2015 U11,IA,M,U11,0,23630,7
b76dd76629c1,Iowa United FC 2015B Navy,IA,M,U11,0,23630,7
b7d68d4d0727,Lonestar 15B Leadership Sth,TX,M,U11,0,23630,8
3f355db1573a,PA Classics SpookyNook U10 Black M,PA,M,U11,0,23630,6
6cdd028d5e46,Alliance FC 15 Black,MI,M,U11,0,23630,4
919c5e7c048e,Mason SC 2015 Boys White,MI,M,U11,0,23630,6
cae9ea51574e,BSC Boys U10 Blue,CT,M,U11,0,23630,6
c39c9431ce31,Palo Alto AYSO Select 2015,CA,M,U11,0,23630,4
96d3781b01ec,CHAMPIONS FC 2015B,VA,M,U11,0,23630,6
d5efbb0c00b3,15B Pre Ecnl Volt,TX,M,U11,0,23630,7
bc5b1dd6058f,Central 15 B Black,MI,M,U11,0,23630,4
77472395f1ab,LTFC 15B Red,TX,M,U11,0,23630,8
31a786f68f73,North FC Hudson Pre-ECNL B15,OH,M,U11,0,23630,4
304fd6f48e07,ID PSG Academy Houston West 15B Blue II EDPL,TX,M,U11,0,23630,7
e97e6354f24c,Fc Hooligans 2015,TX,M,U11,0,23630,6
2f5c8cc6ba8b,11UBCB-BRISTOL-38-Archambault - Bristol FC U11 Boys Green,RI,M,U11,0,23630,7
e7241df17fcd,Desert Heat 2015,NV,M,U11,0,23630,3
4c0330de3cfc,2015 Chicago Rush Boys Select,IL,M,U11,0,23630,7
6df4266dd282,CVSA 2015 Boys Red,OH,M,U11,0,23630,4
215d6fdd7f5a,Kittatinny Fury,NJ,M,U11,0,23630,5
9fed441c787c,U11 Boys Gold TW,TX,M,U11,0,23630,6
c3e7b680aacb,Macaw Soccer Academy U-10,FL,M,U11,0,23630,3
2f73cb76970b,Wizard Oak Brook Academy 2015B,IL,M,U11,0,23630,3
1d29a25e9a2f,Team Chicago 2015 Boys Futures II,IL,M,U11,0,23630,7
5f5034e62c1b,RDP Boys 2015,NH,M,U11,0,23630,4
95d122ea4988,DCSC West Red B15,MD,M,U11,0,23630,6
8b22c80eeb12,CHALLENGE UNITED STXCL EC B15 EAST,TX,M,U11,0,23630,4
ff75b5c9b74a,Pegasus FC/1974 Boys 2015 White,IL,M,U11,0,23630,6
82501a6869d0,Avalanche 15B White DW2,UT,M,U11,0,23630,6
8260b3cf8756,FC Mirage 2015 Red,IL,M,U11,0,23630,7
8593abdb944f,VC Fusion EA B2015 MA,CA,M,U11,0,23630,7
f1ab6b75dbe5,NWISC Galaxy U11B,IA,M,U11,0,23630,7
22464878af57,AHFC 15B Blue A CF,TX,M,U11,0,23630,6
bf76c23911ba,Cutters SC 2015 Boys 3,IN,M,U11,0,23630,4
14ac73432bc3,LKF 2015B (Community),WI,M,U11,0,23630,6
0272898fa068,Diablos FC 2015B,NE,M,U11,0,23630,6
7aafde782c3f,Steel City FC East 2015B White,PA,M,U11,0,23630,3
19fd08f19ca9,ALBION SC Boulder County B15 Academy II,CO,M,U11,0,23630,7
376b0a6907ee,Promesas 2015B,NJ,M,U11,0,23630,4
9ac55dc611dd,Windy City Pride 2015 Boys,IL,M,U11,0,23630,6
463bf6abda73,Florida Evolution FC U11 Boys Green,FL,M,U11,0,23630,5
63208a866eee,DASC 2015 Black,SD,M,U11,0,23630,4
61d54f4c8a08,EFC U11 BOYS,OK,M,U11,0,23630,6
9d669feeb0ba,ALBION SC San Diego CV B15/16 Premier,CA,M,U11,0,23630,6
d4be96060ff4,MIDWEST GLADIATORS F.C,IL,M,U11,0,23630,5
c0f98121a93d,Century United 2015 Boys Silver,PA,M,U11,0,23630,6
4795416ece8b,A1 Academy 2015,FL,M,U11,0,23630,4
3d76ec363eaf,2015 Blue,IL,M,U11,0,23630,6
fadb748bd646,MCYSO SA Force '15,TX,M,U11,0,23630,7
ee08ebe0ace5,LSC United 2015 Boys- Black,MI,M,U11,0,23630,4
8ce140cd4728,Westlake Boys 2015 White (D5W),OH,M,U11,0,23630,6
3f30f76bd55a,FC Dutchmen Defiance 2015-2016 Boys CDYSL,NY,M,U11,0,23630,7
459ad024b557,scorpions fc,IL,M,U11,0,23630,3
733396845b66,FC Libertas,PA,M,U11,0,23630,6
50db4a4131e1,STA MOSC 2015,NJ,M,U11,0,23630,3
f66081e8132f,Sporting PA Summer U10 Boys,DE,M,U11,0,23630,4
4fa4bf957dbe,WNFC U11 Boys Select Black,NE,M,U11,0,23630,7
f7af8bff0ff6,Albion EC B15 Premier,CO,M,U11,0,23630,6
4f5a43696971,Arsenal Colorado 2015 Boys Blue,CO,M,U11,0,23630,7
b14c21e161f1,Ashland United 2015 Boys D1,OH,M,U11,0,23630,7
5bfba390beb0,10UBRPYSA-508-Howland,RI,M,U11,0,23630,7
d2670fbe5d3f,KPSC 2015B,AK,M,U11,0,23630,8
92b7b26d6637,Las Vegas Eliminators 2015 Yellow,NV,M,U11,0,23630,5
d09209496e44,Celtic FC Chicago 2015B Green,IL,M,U11,0,23630,6
a9548515538e,Surf Select Desert Region B2015,UT,M,U11,0,23630,4
0468a5b188c2,Elite Advanced Training,NJ,M,U11,0,23630,4
31ed04c2eb85,Corte Madera FC Boys Blue 2015,CA,M,U11,0,23630,3
b4e1389f577a,Weston Pumas,MA,M,U11,0,23630,4
41bd010b0af6,Brookline Newcastle,MA,M,U11,0,23630,4
e192c5770f1f,OSUB15Red,OH,M,U11,0,23630,4
d40aadef63bf,90+ B2015 Wadkins,WA,M,U11,0,23630,5
1c37310c7159,Sound FC B15A,WA,M,U11,0,23630,4
bd6a0ade41b5,Kickers CU10 WL Lattimer,VA,M,U11,0,23630,7
22bb6431a4ba,SLS Immortals KC,MO,M,U11,0,23630,6
b8a8ff6f2e41,Polonia 15 Boys White Eagles,WI,M,U11,0,23630,6
5bd6f88fc01c,Hackettstown Bobcats,NJ,M,U11,0,23630,5
b3b0c33a4d1f,Ela 2015 Boys Elite Premier,IL,M,U11,0,23630,6
4bc4645a9a7e,EXCEL25WU9U10B2LVaras,AZ,M,U11,0,23630,6
db7415e33e7d,U11B- Yellow - Seelen,ME,M,U11,0,23630,8
010107b9c612,CSA RecPlus U10B,MD,M,U11,0,23630,6
b832f5d5dc7b,Lakers FC 2015B Premier,IL,M,U11,0,23630,6
eaa5b99dd1a1,PPP 2015 White,PA,M,U11,0,23630,4
c3f541293c27,SJ Elite,NJ,M,U11,0,23630,4
6bde44cf5792,FC Lake County 2015 Boys Elite,IL,M,U11,0,23630,7
6d19c1baa5c3,Sparta B15 JA (B),UT,M,U11,0,23630,5
2bfed5f36661,Raymore United 2015,MO,M,U11,0,23630,6
165f61914782,Lake Elsinore B15 Navy,CA,M,U11,0,23630,4
3ed1a6fa39cc,Victor Spartans,NY,M,U11,0,23630,4
237ccc87b36d,America FC,MD,M,U11,0,23630,6
8ecc34349051,RYSA-B10FW-STRUBLE,NJ,M,U11,0,23630,4
65f8f416fd2b,Kolping Kicks SC Roberts 2015,MO,M,U11,0,23630,7
9eb5fdb0e07f,Iroquois U10 1,VT,M,U11,0,23630,4
